






[0.1103324219584465,0.023446550592780113,0.005494901444762945,0.011701621115207672,0.006551634054630995,0.017911667004227638,0.05664094537496567,0.008190873079001904,0.011518090032041073,0.04825153574347496,0.011530106887221336,0.05761735886335373,0.029078546911478043,0.009040821343660355,0.062225840985774994,0.016078319400548935,0.04906616732478142,0.010925470851361752,0.011109404265880585,0.024658989161252975,0.05239483714103699,0.08167099952697754,0.031383611261844635,0.006686053238809109,0.3054848909378052,0.03192710131406784,0.03650077432394028,0.018579285591840744,0.02579733356833458,0.01368924230337143]
[0.26786327362060547,0.04098401963710785,0.02019926719367504,0.03259892389178276,0.022565659135580063,0.03915960714221001,0.07294444739818573,0.023488283157348633,0.02656719647347927,0.04825125262141228,0.02988818660378456,0.04202819988131523,0.031099071726202965,0.01995771937072277,0.03725928068161011,0.05251301825046539,0.048659831285476685,0.021368693560361862,0.026853349059820175,0.044158391654491425,0.04289860278367996,0.09338381141424179,0.04269066080451012,0.0240864809602499,0.03500097244977951,0.058849453926086426,0.04303121566772461,0.0411384217441082,0.033089131116867065,0.02226983569562435]
[0.3431927561759949,0.012790112756192684,0.0054009780287742615,0.01760607585310936,0.005865999963134527,0.04301297292113304,0.01795080490410328,0.00695003941655159,0.0024023910518735647,0.046582989394664764,0.015864795073866844,0.024734273552894592,0.0429021418094635,0.012783246114850044,0.01179513894021511,0.020283233374357224,0.019037839025259018,0.11664753407239914,0.00836856011301279,0.018929284065961838,0.06643812358379364,0.0506645143032074,0.04067320376634598,0.005989416502416134,0.2500918507575989,0.29770123958587646,0.0316736176609993,0.0168608445674181,0.26842817664146423,0.014214901253581047]
[0.07846175134181976,0.016251645982265472,0.004381412174552679,0.013798563741147518,0.005361316259950399,0.017570415511727333,0.02754838764667511,0.012575075030326843,0.006778869312256575,0.014241885393857956,0.01585453376173973,0.01305563747882843,0.01210213452577591,0.017867909744381905,0.0113956518471241,0.011195950210094452,0.015235031954944134,0.01720484159886837,0.008580341935157776,0.03883819282054901,0.017354687675833702,0.017710987478494644,0.029289938509464264,0.0018714386969804764,0.023918699473142624,0.29020795226097107,0.0349656417965889,0.09768899530172348,0.03360932692885399,0.013329267501831055]
[0.054287731647491455,0.02949279174208641,0.014384275302290916,0.019955791532993317,0.014779336750507355,0.02141488902270794,0.08424077928066254,0.010416282340884209,0.0031505809165537357,0.029221780598163605,0.021224675700068474,0.027959123253822327,0.01622222363948822,0.06341204047203064,0.01697130873799324,0.007166159804910421,0.01860876753926277,0.005616815760731697,0.010357588529586792,0.013271106407046318,0.04865304380655289,0.054386671632528305,0.060127388685941696,0.005075203254818916,0.4597892165184021,0.03838120773434639,0.034954145550727844,0.0349711999297142,0.05633103847503662,0.026886744424700737]
[0.049180857837200165,0.25777706503868103,0.009976323693990707,0.027953770011663437,0.006516897585242987,0.03702676296234131,0.06429198384284973,0.016313981264829636,0.002148819388821721,0.07365323603153229,0.014522215351462364,0.04253451153635979,0.03757884353399277,0.1668694019317627,0.02326802723109722,0.010528221726417542,0.028492523357272148,0.005165391601622105,0.04635993763804436,0.016106272116303444,0.07643893361091614,0.04573182761669159,0.030500171706080437,0.008250469341874123,0.0492829829454422,0.042450278997421265,0.030344462022185326,0.20620009303092957,0.03177502378821373,0.01460216473788023]
[0.05671568214893341,0.02345675230026245,0.005983930081129074,0.029955780133605003,0.006302261259406805,0.025191709399223328,0.0863405093550682,0.023078326135873795,0.0049668531864881516,0.05156029388308525,0.013931844383478165,0.114504873752594,0.2314952313899994,0.15986645221710205,0.020871153101325035,0.045277535915374756,0.03372054547071457,0.054184965789318085,0.03150027245283127,0.037905704230070114,0.017036940902471542,0.07453788071870804,0.10638439655303955,0.014124731533229351,0.2013392448425293,0.10388090461492538,0.18951758742332458,0.025527862831950188,0.07429152727127075,0.028709426522254944]
[0.03150159865617752,0.02022881619632244,0.015100407414138317,0.023645412176847458,0.014421263709664345,0.019719198346138,0.034508805721998215,0.0203873123973608,0.004843497648835182,0.023789789527654648,0.02272970601916313,0.023328837007284164,0.01385954674333334,0.06393605470657349,0.010061357170343399,0.015651173889636993,0.02968793921172619,0.02661862038075924,0.028384122997522354,0.01230011135339737,0.025702551007270813,0.06421306729316711,0.008859517052769661,0.015820637345314026,0.09376941621303558,0.016649989411234856,0.017917124554514885,0.019337322562932968,0.02269413135945797,0.020921479910612106]
[0.03317511826753616,0.023351237177848816,0.026829592883586884,0.015843896195292473,0.008357617072761059,0.03577610105276108,0.0326869934797287,0.012758198194205761,0.006937815807759762,0.026265805587172508,0.018954960629343987,0.032361872494220734,0.019736142829060555,0.05966118723154068,0.010809785686433315,0.014266220852732658,0.02355962060391903,0.018564894795417786,0.023152749985456467,0.018500342965126038,0.02348155900835991,0.03610625118017197,0.026549965143203735,0.012659072875976562,0.048787906765937805,0.01489865779876709,0.036487411707639694,0.024329856038093567,0.02086642012000084,0.023875653743743896]
[0.027114277705550194,0.02807684801518917,0.01927192136645317,0.020545635372400284,0.012144407257437706,0.016012471169233322,0.0334886871278286,0.019441213458776474,0.00664330180734396,0.026586081832647324,0.01998746395111084,0.020699139684438705,0.017216484993696213,0.05739624798297882,0.011739522218704224,0.018640786409378052,0.03087526559829712,0.022107932716608047,0.02458430826663971,0.010469457134604454,0.02359762042760849,0.053617097437381744,0.01010694820433855,0.012510309927165508,0.07330193370580673,0.020042885094881058,0.021800745278596878,0.017857201397418976,0.02590225264430046,0.0228872150182724]
